trade_id,pattern_id,direction,candle_1,candle_2,candle_3,signal_time,entry_time,reference,sweep,rejection,entry,stop,target,theo_lot,capped_lot,final_lot,planned_risk,actual_risk,margin_req,margin_avail,exit_time,exit_price,exit_reason,pnl,R
3831,P2_EURUSD_1728426600,SELL,2024.10.08 22:20:00,2024.10.08 22:25:00,2024.10.08 22:30:00,2024.10.08 22:30:00,2024.10.08 22:35:00,1.09725,1.09737,1.09729,1.09730,1.09742,1.09706,0.02,0.02,0.02,0.35,0.24,21.95,34.71,2024.10.08 22:37:47,1.09742,STOP,-0.24,-1.000
3832,P2_EURUSD_1728428400,SELL,2024.10.08 22:50:00,2024.10.08 22:55:00,2024.10.08 23:00:00,2024.10.08 23:00:00,2024.10.08 23:05:00,1.09767,1.09781,1.09766,1.09766,1.09786,1.09726,0.01,0.01,0.01,0.34,0.20,10.98,34.47,2024.10.08 23:07:50,1.09786,STOP,-0.20,-1.000
3833,P2_EURUSD_1728429300,SELL,2024.10.08 23:05:00,2024.10.08 23:10:00,2024.10.08 23:15:00,2024.10.08 23:15:00,2024.10.08 23:20:00,1.09782,1.09788,1.09777,1.09777,1.09793,1.09745,0.02,0.02,0.02,0.34,0.32,21.96,34.27,2024.10.08 23:27:12,1.09793,STOP,-0.32,-1.000
3834,P2_EURUSD_1728438600,SELL,2024.10.09 01:40:00,2024.10.09 01:45:00,2024.10.09 01:50:00,2024.10.09 01:50:00,2024.10.09 01:55:00,1.09791,1.09795,1.09795,1.09795,1.09800,1.09785,0.06,0.02,0.02,0.34,0.10,21.96,33.95,2024.10.09 01:55:38,1.09800,STOP,-0.10,-1.000
3835,P2_EURUSD_1728439200,SELL,2024.10.09 01:50:00,2024.10.09 01:55:00,2024.10.09 02:00:00,2024.10.09 02:00:00,2024.10.09 02:05:00,1.09796,1.09807,1.09780,1.09780,1.09812,1.09716,0.01,0.01,0.01,0.34,0.32,10.98,33.85,2024.10.09 04:15:02,1.09716,TARGET,0.64,2.000
3836,P2_EURUSD_1728449700,SELL,2024.10.09 04:45:00,2024.10.09 04:50:00,2024.10.09 04:55:00,2024.10.09 04:55:00,2024.10.09 05:00:00,1.09735,1.09747,1.09734,1.09735,1.09752,1.09701,0.02,0.02,0.02,0.34,0.34,21.95,34.49,2024.10.09 05:38:09,1.09701,TARGET,0.68,2.000
3837,P1_EURUSD_1728456900,BUY,2024.10.09 06:45:00,2024.10.09 06:50:00,2024.10.09 06:55:00,2024.10.09 06:55:00,2024.10.09 07:00:00,1.09683,1.09675,1.09676,1.09681,1.09670,1.09703,0.03,0.03,0.03,0.35,0.33,32.90,35.17,2024.10.09 07:02:55,1.09670,STOP,-0.33,-1.000
3838,P1_EURUSD_1728458700,BUY,2024.10.09 07:15:00,2024.10.09 07:20:00,2024.10.09 07:25:00,2024.10.09 07:25:00,2024.10.09 07:30:00,1.09655,1.09641,1.09652,1.09657,1.09636,1.09699,0.01,0.01,0.01,0.35,0.21,10.97,34.84,2024.10.09 07:35:32,1.09636,STOP,-0.21,-1.000
3839,P1_EURUSD_1728459900,BUY,2024.10.09 07:35:00,2024.10.09 07:40:00,2024.10.09 07:45:00,2024.10.09 07:45:00,2024.10.09 07:50:00,1.09634,1.09629,1.09630,1.09633,1.09624,1.09651,0.03,0.03,0.03,0.35,0.27,32.89,34.63,2024.10.09 07:54:45,1.09622,STOP,-0.33,-1.222
3840,P2_EURUSD_1728472500,SELL,2024.10.09 11:05:00,2024.10.09 11:10:00,2024.10.09 11:15:00,2024.10.09 11:15:00,2024.10.09 11:20:00,1.09627,1.09641,1.09611,1.09612,1.09646,1.09544,0.01,0.01,0.01,0.34,0.34,10.96,34.30,2024.10.09 11:38:42,1.09544,TARGET,0.68,2.000
3841,P1_EURUSD_1728474000,BUY,2024.10.09 11:30:00,2024.10.09 11:35:00,2024.10.09 11:40:00,2024.10.09 11:40:00,2024.10.09 11:45:00,1.09561,1.09540,1.09560,1.09565,1.09535,1.09625,0.01,0.01,0.01,0.35,0.30,10.96,34.98,2024.10.09 11:51:59,1.09531,STOP,-0.34,-1.133
3842,P2_EURUSD_1728479400,SELL,2024.10.09 13:00:00,2024.10.09 13:05:00,2024.10.09 13:10:00,2024.10.09 13:10:00,2024.10.09 13:15:00,1.09680,1.09696,1.09686,1.09684,1.09701,1.09650,0.02,0.02,0.02,0.35,0.34,21.94,34.64,2024.10.09 13:15:58,1.09701,STOP,-0.34,-1.000
3843,P1_EURUSD_1728501000,BUY,2024.10.09 19:00:00,2024.10.09 19:05:00,2024.10.09 19:10:00,2024.10.09 19:10:00,2024.10.09 19:15:00,1.09464,1.09455,1.09469,1.09475,1.09450,1.09525,0.01,0.01,0.01,0.34,0.25,10.95,34.30,2024.10.09 19:30:40,1.09450,STOP,-0.25,-1.000
3844,P1_EURUSD_1728503400,BUY,2024.10.09 19:40:00,2024.10.09 19:45:00,2024.10.09 19:50:00,2024.10.09 19:50:00,2024.10.09 19:55:00,1.09440,1.09404,1.09405,1.09409,1.09399,1.09429,0.03,0.03,0.03,0.34,0.30,32.82,34.05,2024.10.09 19:57:00,1.09430,TARGET,0.63,2.100
3845,P1_EURUSD_1728504300,BUY,2024.10.09 19:55:00,2024.10.09 20:00:00,2024.10.09 20:05:00,2024.10.09 20:05:00,2024.10.09 20:10:00,1.09400,1.09380,1.09393,1.09396,1.09375,1.09438,0.01,0.01,0.01,0.35,0.21,10.94,34.68,2024.10.09 20:15:00,1.09374,STOP,-0.22,-1.048
3846,P1_EURUSD_1728511200,BUY,2024.10.09 21:50:00,2024.10.09 21:55:00,2024.10.09 22:00:00,2024.10.09 22:00:00,2024.10.09 22:05:00,1.09368,1.09361,1.09379,1.09383,1.09356,1.09437,0.01,0.01,0.01,0.34,0.27,10.94,34.46,2024.10.10 04:12:18,1.09437,TARGET,0.52,1.926
3847,P2_EURUSD_1728533700,SELL,2024.10.10 04:05:00,2024.10.10 04:10:00,2024.10.10 04:15:00,2024.10.10 04:15:00,2024.10.10 04:20:00,1.09436,1.09448,1.09438,1.09438,1.09453,1.09408,0.02,0.02,0.02,0.35,0.30,21.89,34.98,2024.10.10 04:42:04,1.09453,STOP,-0.30,-1.000
3848,P2_EURUSD_1728538500,SELL,2024.10.10 05:25:00,2024.10.10 05:30:00,2024.10.10 05:35:00,2024.10.10 05:35:00,2024.10.10 05:40:00,1.09434,1.09450,1.09437,1.09437,1.09455,1.09401,0.01,0.01,0.01,0.35,0.18,10.94,34.68,2024.10.10 06:17:24,1.09455,STOP,-0.18,-1.000
3849,P2_EURUSD_1728550200,SELL,2024.10.10 08:40:00,2024.10.10 08:45:00,2024.10.10 08:50:00,2024.10.10 08:50:00,2024.10.10 08:55:00,1.09404,1.09415,1.09393,1.09392,1.09420,1.09336,0.01,0.01,0.01,0.35,0.28,10.94,34.50,2024.10.10 09:29:50,1.09420,STOP,-0.28,-1.000
3850,P2_EURUSD_1728552600,SELL,2024.10.10 09:20:00,2024.10.10 09:25:00,2024.10.10 09:30:00,2024.10.10 09:30:00,2024.10.10 09:35:00,1.09410,1.09417,1.09412,1.09412,1.09422,1.09392,0.03,0.03,0.03,0.34,0.30,32.82,34.22,2024.10.10 09:36:10,1.09423,STOP,-0.33,-1.100
3851,P2_EURUSD_1728557100,SELL,2024.10.10 10:35:00,2024.10.10 10:40:00,2024.10.10 10:45:00,2024.10.10 10:45:00,2024.10.10 10:50:00,1.09401,1.09421,1.09406,1.09410,1.09426,1.09378,0.02,0.02,0.02,0.34,0.32,21.88,33.89,2024.10.10 10:52:39,1.09378,TARGET,0.64,2.000
3852,P2_EURUSD_1728560400,SELL,2024.10.10 11:30:00,2024.10.10 11:35:00,2024.10.10 11:40:00,2024.10.10 11:40:00,2024.10.10 11:45:00,1.09341,1.09359,1.09341,1.09341,1.09364,1.09295,0.01,0.01,0.01,0.35,0.23,10.93,34.53,2024.10.10 12:06:02,1.09295,TARGET,0.46,2.000
3853,P1_EURUSD_1728562200,BUY,2024.10.10 12:00:00,2024.10.10 12:05:00,2024.10.10 12:10:00,2024.10.10 12:10:00,2024.10.10 12:15:00,1.09308,1.09290,1.09294,1.09300,1.09285,1.09330,0.02,0.02,0.02,0.35,0.30,21.86,34.99,2024.10.10 12:15:47,1.09285,STOP,-0.30,-1.000
3854,P2_EURUSD_1728565500,SELL,2024.10.10 12:55:00,2024.10.10 13:00:00,2024.10.10 13:05:00,2024.10.10 13:05:00,2024.10.10 13:10:00,1.09338,1.09345,1.09325,1.09325,1.09350,1.09275,0.01,0.01,0.01,0.35,0.25,10.93,34.69,2024.10.10 13:30:34,1.09350,STOP,-0.25,-1.000
3855,P2_EURUSD_1728567300,SELL,2024.10.10 13:25:00,2024.10.10 13:30:00,2024.10.10 13:35:00,2024.10.10 13:35:00,2024.10.10 13:40:00,1.09339,1.09386,1.09360,1.09360,1.09391,1.09298,0.01,0.01,0.01,0.34,0.31,10.94,34.44,2024.10.10 13:55:29,1.09392,STOP,-0.32,-1.032
3856,P2_EURUSD_1728572700,SELL,2024.10.10 14:55:00,2024.10.10 15:00:00,2024.10.10 15:05:00,2024.10.10 15:05:00,2024.10.10 15:10:00,1.09330,1.09337,1.09316,1.09312,1.09342,1.09252,0.01,0.01,0.01,0.34,0.30,10.93,34.12,2024.10.10 15:15:55,1.09342,STOP,-0.30,-1.000
3857,P1_EURUSD_1728581700,BUY,2024.10.10 17:25:00,2024.10.10 17:30:00,2024.10.10 17:35:00,2024.10.10 17:35:00,2024.10.10 17:40:00,1.09223,1.09158,1.09164,1.09169,1.09153,1.09201,0.02,0.02,0.02,0.34,0.32,21.83,33.82,2024.10.10 17:41:25,1.09152,STOP,-0.34,-1.062
3858,P2_EURUSD_1728592500,SELL,2024.10.10 20:25:00,2024.10.10 20:30:00,2024.10.10 20:35:00,2024.10.10 20:35:00,2024.10.10 20:40:00,1.09160,1.09187,1.09186,1.09188,1.09192,1.09180,0.08,0.02,0.02,0.33,0.08,21.84,33.48,2024.10.10 20:40:29,1.09194,STOP,-0.12,-1.500
3859,P2_EURUSD_1728599100,SELL,2024.10.10 22:15:00,2024.10.10 22:20:00,2024.10.10 22:25:00,2024.10.10 22:25:00,2024.10.10 22:30:00,1.09258,1.09281,1.09266,1.09265,1.09286,1.09223,0.01,0.01,0.01,0.33,0.21,10.93,33.36,2024.10.10 22:33:53,1.09287,STOP,-0.22,-1.048
3860,P2_EURUSD_1728606900,SELL,2024.10.11 00:25:00,2024.10.11 00:30:00,2024.10.11 00:35:00,2024.10.11 00:35:00,2024.10.11 00:40:00,1.09342,1.09354,1.09350,1.09350,1.09359,1.09332,0.03,0.03,0.03,0.33,0.27,32.81,33.14,2024.10.11 00:40:09,1.09359,STOP,-0.27,-1.000
3861,P1_EURUSD_1728621600,BUY,2024.10.11 04:30:00,2024.10.11 04:35:00,2024.10.11 04:40:00,2024.10.11 04:40:00,2024.10.11 04:45:00,1.09309,1.09294,1.09306,1.09311,1.09289,1.09355,0.01,0.01,0.01,0.33,0.22,10.93,32.87,2024.10.11 05:34:28,1.09356,TARGET,0.45,2.045
3862,P2_EURUSD_1728625800,SELL,2024.10.11 05:40:00,2024.10.11 05:45:00,2024.10.11 05:50:00,2024.10.11 05:50:00,2024.10.11 05:55:00,1.09365,1.09376,1.09370,1.09370,1.09381,1.09348,0.03,0.03,0.03,0.33,0.33,32.81,33.32,2024.10.11 06:09:56,1.09385,STOP,-0.45,-1.364
3863,P2_EURUSD_1728627900,SELL,2024.10.11 06:15:00,2024.10.11 06:20:00,2024.10.11 06:25:00,2024.10.11 06:25:00,2024.10.11 06:30:00,1.09388,1.09396,1.09396,1.09395,1.09401,1.09383,0.05,0.02,0.02,0.33,0.12,21.88,32.87,2024.10.11 06:30:01,1.09401,STOP,-0.12,-1.000
3864,P1_EURUSD_1728631800,BUY,2024.10.11 07:20:00,2024.10.11 07:25:00,2024.10.11 07:30:00,2024.10.11 07:30:00,2024.10.11 07:35:00,1.09377,1.09374,1.09375,1.09379,1.09369,1.09399,0.03,0.02,0.02,0.33,0.20,21.88,32.75,2024.10.11 07:40:11,1.09369,STOP,-0.20,-1.000
3865,P1_EURUSD_1728633300,BUY,2024.10.11 07:45:00,2024.10.11 07:50:00,2024.10.11 07:55:00,2024.10.11 07:55:00,2024.10.11 08:00:00,1.09360,1.09353,1.09355,1.09359,1.09348,1.09381,0.02,0.02,0.02,0.33,0.22,21.87,32.55,2024.10.11 08:10:13,1.09347,STOP,-0.24,-1.091
3866,P1_EURUSD_1728634500,BUY,2024.10.11 08:05:00,2024.10.11 08:10:00,2024.10.11 08:15:00,2024.10.11 08:15:00,2024.10.11 08:20:00,1.09350,1.09342,1.09342,1.09347,1.09337,1.09367,0.03,0.02,0.02,0.32,0.20,21.87,32.31,2024.10.11 08:31:12,1.09367,TARGET,0.40,2.000
3867,P2_EURUSD_1728635700,SELL,2024.10.11 08:25:00,2024.10.11 08:30:00,2024.10.11 08:35:00,2024.10.11 08:35:00,2024.10.11 08:40:00,1.09358,1.09375,1.09364,1.09364,1.09380,1.09332,0.02,0.02,0.02,0.33,0.32,21.87,32.71,2024.10.11 08:41:26,1.09381,STOP,-0.34,-1.062
3868,P2_EURUSD_1728639000,SELL,2024.10.11 09:20:00,2024.10.11 09:25:00,2024.10.11 09:30:00,2024.10.11 09:30:00,2024.10.11 09:35:00,1.09361,1.09376,1.09368,1.09367,1.09381,1.09339,0.02,0.02,0.02,0.32,0.28,21.87,32.37,2024.10.11 09:40:38,1.09338,TARGET,0.58,2.071
3869,P2_EURUSD_1728640800,SELL,2024.10.11 09:50:00,2024.10.11 09:55:00,2024.10.11 10:00:00,2024.10.11 10:00:00,2024.10.11 10:05:00,1.09377,1.09404,1.09401,1.09401,1.09409,1.09385,0.04,0.02,0.02,0.33,0.16,21.88,32.95,2024.10.11 10:05:06,1.09409,STOP,-0.16,-1.000
3870,P2_EURUSD_1728643500,SELL,2024.10.11 10:35:00,2024.10.11 10:40:00,2024.10.11 10:45:00,2024.10.11 10:45:00,2024.10.11 10:50:00,1.09397,1.09415,1.09407,1.09407,1.09420,1.09381,0.02,0.02,0.02,0.33,0.26,21.88,32.79,2024.10.11 10:50:32,1.09423,STOP,-0.32,-1.231
3871,P2_EURUSD_1728644400,SELL,2024.10.11 10:50:00,2024.10.11 10:55:00,2024.10.11 11:00:00,2024.10.11 11:00:00,2024.10.11 11:05:00,1.09434,1.09452,1.09443,1.09443,1.09457,1.09415,0.02,0.02,0.02,0.32,0.28,21.89,32.47,2024.10.11 11:22:05,1.09462,STOP,-0.38,-1.357
3872,P2_EURUSD_1728646200,SELL,2024.10.11 11:20:00,2024.10.11 11:25:00,2024.10.11 11:30:00,2024.10.11 11:30:00,2024.10.11 11:35:00,1.09489,1.09499,1.09495,1.09494,1.09504,1.09474,0.03,0.02,0.02,0.32,0.20,21.90,32.09,2024.10.11 11:35:27,1.09504,STOP,-0.20,-1.000
3873,P1_EURUSD_1728648900,BUY,2024.10.11 12:05:00,2024.10.11 12:10:00,2024.10.11 12:15:00,2024.10.11 12:15:00,2024.10.11 12:20:00,1.09471,1.09461,1.09480,1.09483,1.09456,1.09537,0.01,0.01,0.01,0.32,0.27,10.95,31.89,2024.10.11 12:30:22,1.09455,STOP,-0.28,-1.037
3874,P1_EURUSD_1728651600,BUY,2024.10.11 12:50:00,2024.10.11 12:55:00,2024.10.11 13:00:00,2024.10.11 13:00:00,2024.10.11 13:05:00,1.09403,1.09380,1.09384,1.09388,1.09375,1.09414,0.02,0.02,0.02,0.32,0.26,21.88,31.61,2024.10.11 13:07:00,1.09375,STOP,-0.26,-1.000
3875,P2_EURUSD_1728660000,SELL,2024.10.11 15:10:00,2024.10.11 15:15:00,2024.10.11 15:20:00,2024.10.11 15:20:00,2024.10.11 15:25:00,1.09391,1.09420,1.09399,1.09401,1.09425,1.09353,0.01,0.01,0.01,0.31,0.24,10.94,31.35,2024.10.11 15:30:01,1.09442,STOP,-0.41,-1.708
3876,P1_EURUSD_1728661500,BUY,2024.10.11 15:35:00,2024.10.11 15:40:00,2024.10.11 15:45:00,2024.10.11 15:45:00,2024.10.11 15:50:00,1.09323,1.09271,1.09276,1.09281,1.09266,1.09311,0.02,0.02,0.02,0.31,0.30,21.86,30.94,2024.10.11 15:50:10,1.09265,STOP,-0.32,-1.067
3877,P2_EURUSD_1728670500,SELL,2024.10.11 18:05:00,2024.10.11 18:10:00,2024.10.11 18:15:00,2024.10.11 18:15:00,2024.10.11 18:20:00,1.09465,1.09487,1.09480,1.09481,1.09492,1.09459,0.02,0.02,0.02,0.31,0.22,21.90,30.62,2024.10.11 18:20:22,1.09492,STOP,-0.22,-1.000
3878,P1_EURUSD_1728672600,BUY,2024.10.11 18:40:00,2024.10.11 18:45:00,2024.10.11 18:50:00,2024.10.11 18:50:00,2024.10.11 18:55:00,1.09472,1.09412,1.09422,1.09427,1.09407,1.09467,0.01,0.01,0.01,0.30,0.20,10.94,30.40,2024.10.11 19:00:52,1.09407,STOP,-0.20,-1.000
3879,P1_EURUSD_1728683100,BUY,2024.10.11 21:35:00,2024.10.11 21:40:00,2024.10.11 21:45:00,2024.10.11 21:45:00,2024.10.11 21:50:00,1.09427,1.09421,1.09430,1.09434,1.09416,1.09470,0.01,0.01,0.01,0.30,0.18,10.94,30.20,2024.10.11 21:52:54,1.09416,STOP,-0.18,-1.000
3880,P1_EURUSD_1728684000,BUY,2024.10.11 21:50:00,2024.10.11 21:55:00,2024.10.11 22:00:00,2024.10.11 22:00:00,2024.10.11 22:05:00,1.09401,1.09388,1.09388,1.09392,1.09383,1.09410,0.03,0.02,0.02,0.30,0.18,21.88,30.02,2024.10.11 22:22:43,1.09383,STOP,-0.18,-1.000
3881,P1_EURUSD_1728685800,BUY,2024.10.11 22:20:00,2024.10.11 22:25:00,2024.10.11 22:30:00,2024.10.11 22:30:00,2024.10.11 22:35:00,1.09380,1.09371,1.09371,1.09375,1.09366,1.09393,0.03,0.02,0.02,0.30,0.18,21.88,29.84,2024.10.11 22:37:34,1.09366,STOP,-0.18,-1.000
3882,P1_EURUSD_1728686700,BUY,2024.10.11 22:35:00,2024.10.11 22:40:00,2024.10.11 22:45:00,2024.10.11 22:45:00,2024.10.11 22:50:00,1.09364,1.09349,1.09365,1.09369,1.09344,1.09419,0.01,0.01,0.01,0.30,0.25,10.94,29.66,2024.10.11 22:57:04,1.09343,STOP,-0.26,-1.040
3883,P1_EURUSD_1728870600,BUY,2024.10.14 01:40:00,2024.10.14 01:45:00,2024.10.14 01:50:00,2024.10.14 01:50:00,2024.10.14 01:55:00,1.09288,1.09280,1.09280,1.09285,1.09275,1.09305,0.02,0.02,0.02,0.29,0.20,21.86,29.40,2024.10.14 01:55:53,1.09274,STOP,-0.22,-1.100
3884,P1_EURUSD_1728871200,BUY,2024.10.14 01:50:00,2024.10.14 01:55:00,2024.10.14 02:00:00,2024.10.14 02:00:00,2024.10.14 02:05:00,1.09279,1.09270,1.09274,1.09278,1.09265,1.09304,0.02,0.02,0.02,0.29,0.26,21.86,29.18,2024.10.14 02:13:45,1.09264,STOP,-0.28,-1.077
3885,P1_EURUSD_1728873900,BUY,2024.10.14 02:35:00,2024.10.14 02:40:00,2024.10.14 02:45:00,2024.10.14 02:45:00,2024.10.14 02:50:00,1.09228,1.09226,1.09227,1.09231,1.09221,1.09251,0.02,0.02,0.02,0.29,0.20,21.85,28.90,2024.10.14 02:57:14,1.09220,STOP,-0.22,-1.100
3886,P1_EURUSD_1728874500,BUY,2024.10.14 02:45:00,2024.10.14 02:50:00,2024.10.14 02:55:00,2024.10.14 02:55:00,2024.10.14 03:00:00,1.09224,1.09222,1.09230,1.09235,1.09217,1.09271,0.01,0.01,0.01,0.29,0.18,10.92,28.68,2024.10.14 03:02:10,1.09215,STOP,-0.20,-1.111
3887,P1_EURUSD_1728875100,BUY,2024.10.14 02:55:00,2024.10.14 03:00:00,2024.10.14 03:05:00,2024.10.14 03:05:00,2024.10.14 03:10:00,1.09220,1.09152,1.09164,1.09172,1.09147,1.09222,0.01,0.01,0.01,0.28,0.25,10.92,28.48,2024.10.14 03:21:21,1.09222,TARGET,0.50,2.000
3888,P2_EURUSD_1728884400,SELL,2024.10.14 05:30:00,2024.10.14 05:35:00,2024.10.14 05:40:00,2024.10.14 05:40:00,2024.10.14 05:45:00,1.09260,1.09266,1.09248,1.09248,1.09271,1.09202,0.01,0.01,0.01,0.29,0.23,10.92,28.98,2024.10.14 06:13:43,1.09271,STOP,-0.23,-1.000
3889,P1_EURUSD_1728889500,BUY,2024.10.14 06:55:00,2024.10.14 07:00:00,2024.10.14 07:05:00,2024.10.14 07:05:00,2024.10.14 07:10:00,1.09253,1.09246,1.09246,1.09251,1.09241,1.09271,0.02,0.02,0.02,0.29,0.20,21.85,28.75,2024.10.14 07:18:22,1.09240,STOP,-0.22,-1.100
3890,P1_EURUSD_1728893400,BUY,2024.10.14 08:00:00,2024.10.14 08:05:00,2024.10.14 08:10:00,2024.10.14 08:10:00,2024.10.14 08:15:00,1.09234,1.09224,1.09235,1.09240,1.09219,1.09282,0.01,0.01,0.01,0.29,0.21,10.92,28.53,2024.10.14 09:01:13,1.09283,TARGET,0.43,2.048
3891,P2_EURUSD_1728897000,SELL,2024.10.14 09:00:00,2024.10.14 09:05:00,2024.10.14 09:10:00,2024.10.14 09:10:00,2024.10.14 09:15:00,1.09291,1.09303,1.09287,1.09288,1.09308,1.09248,0.01,0.01,0.01,0.29,0.20,10.93,28.96,2024.10.14 10:00:20,1.09246,TARGET,0.42,2.100
3892,P1_EURUSD_1728900300,BUY,2024.10.14 09:55:00,2024.10.14 10:00:00,2024.10.14 10:05:00,2024.10.14 10:05:00,2024.10.14 10:10:00,1.09247,1.09237,1.09248,1.09252,1.09232,1.09292,0.01,0.01,0.01,0.29,0.20,10.93,29.38,2024.10.14 10:15:19,1.09293,TARGET,0.41,2.050
3893,P2_EURUSD_1728908100,SELL,2024.10.14 12:05:00,2024.10.14 12:10:00,2024.10.14 12:15:00,2024.10.14 12:15:00,2024.10.14 12:20:00,1.09320,1.09335,1.09335,1.09334,1.09340,1.09322,0.04,0.02,0.02,0.30,0.12,21.87,29.79,2024.10.14 12:20:08,1.09340,STOP,-0.12,-1.000
3894,P2_EURUSD_1728908700,SELL,2024.10.14 12:15:00,2024.10.14 12:20:00,2024.10.14 12:25:00,2024.10.14 12:25:00,2024.10.14 12:30:00,1.09337,1.09350,1.09346,1.09345,1.09355,1.09325,0.02,0.02,0.02,0.30,0.20,21.87,29.67,2024.10.14 12:33:36,1.09325,TARGET,0.40,2.000
3895,P1_EURUSD_1728912900,BUY,2024.10.14 13:25:00,2024.10.14 13:30:00,2024.10.14 13:35:00,2024.10.14 13:35:00,2024.10.14 13:40:00,1.09270,1.09251,1.09265,1.09269,1.09246,1.09315,0.01,0.01,0.01,0.30,0.23,10.93,30.07,2024.10.14 13:45:22,1.09246,STOP,-0.23,-1.000
3896,P1_EURUSD_1728914100,BUY,2024.10.14 13:45:00,2024.10.14 13:50:00,2024.10.14 13:55:00,2024.10.14 13:55:00,2024.10.14 14:00:00,1.09231,1.09225,1.09227,1.09231,1.09220,1.09253,0.02,0.02,0.02,0.30,0.22,21.85,29.84,2024.10.14 14:01:18,1.09220,STOP,-0.22,-1.000
3897,P1_EURUSD_1728915000,BUY,2024.10.14 14:00:00,2024.10.14 14:05:00,2024.10.14 14:10:00,2024.10.14 14:10:00,2024.10.14 14:15:00,1.09200,1.09189,1.09189,1.09193,1.09184,1.09211,0.03,0.02,0.02,0.30,0.18,21.84,29.62,2024.10.14 14:21:18,1.09211,TARGET,0.36,2.000
3898,P2_EURUSD_1728924600,SELL,2024.10.14 16:40:00,2024.10.14 16:45:00,2024.10.14 16:50:00,2024.10.14 16:50:00,2024.10.14 16:55:00,1.09185,1.09265,1.09247,1.09251,1.09270,1.09213,0.01,0.01,0.01,0.30,0.19,10.93,29.98,2024.10.14 16:55:11,1.09270,STOP,-0.19,-1.000
3899,P1_EURUSD_1728926100,BUY,2024.10.14 17:05:00,2024.10.14 17:10:00,2024.10.14 17:15:00,2024.10.14 17:15:00,2024.10.14 17:20:00,1.09101,1.09083,1.09098,1.09100,1.09078,1.09144,0.01,0.01,0.01,0.30,0.22,10.91,29.79,2024.10.14 17:25:45,1.09145,TARGET,0.45,2.045
3900,P1_EURUSD_1728932100,BUY,2024.10.14 18:45:00,2024.10.14 18:50:00,2024.10.14 18:55:00,2024.10.14 18:55:00,2024.10.14 19:00:00,1.09067,1.09059,1.09068,1.09073,1.09054,1.09111,0.01,0.01,0.01,0.30,0.19,10.91,30.24,2024.10.14 19:04:14,1.09054,STOP,-0.19,-1.000
3901,P1_EURUSD_1728933900,BUY,2024.10.14 19:15:00,2024.10.14 19:20:00,2024.10.14 19:25:00,2024.10.14 19:25:00,2024.10.14 19:30:00,1.09027,1.09012,1.09017,1.09019,1.09007,1.09043,0.02,0.02,0.02,0.30,0.24,21.80,30.05,2024.10.14 20:14:50,1.09007,STOP,-0.24,-1.000
3902,P1_EURUSD_1728937200,BUY,2024.10.14 20:10:00,2024.10.14 20:15:00,2024.10.14 20:20:00,2024.10.14 20:20:00,2024.10.14 20:25:00,1.09004,1.08979,1.08980,1.08985,1.08974,1.09007,0.02,0.02,0.02,0.30,0.22,21.80,29.81,2024.10.14 20:37:44,1.09007,TARGET,0.44,2.000
3903,P2_EURUSD_1728939300,SELL,2024.10.14 20:45:00,2024.10.14 20:50:00,2024.10.14 20:55:00,2024.10.14 20:55:00,2024.10.14 21:00:00,1.09031,1.09041,1.09039,1.09039,1.09046,1.09025,0.04,0.02,0.02,0.30,0.14,21.81,30.25,2024.10.14 21:00:04,1.09046,STOP,-0.14,-1.000
3904,P2_EURUSD_1728940200,SELL,2024.10.14 21:00:00,2024.10.14 21:05:00,2024.10.14 21:10:00,2024.10.14 21:10:00,2024.10.14 21:15:00,1.09042,1.09048,1.09045,1.09045,1.09053,1.09029,0.03,0.02,0.02,0.30,0.16,21.81,30.11,2024.10.14 21:23:07,1.09029,TARGET,0.32,2.000
3905,P1_EURUSD_1728941700,BUY,2024.10.14 21:25:00,2024.10.14 21:30:00,2024.10.14 21:35:00,2024.10.14 21:35:00,2024.10.14 21:40:00,1.09024,1.09009,1.09025,1.09024,1.09004,1.09064,0.01,0.01,0.01,0.30,0.20,10.90,30.43,2024.10.14 21:48:46,1.09004,STOP,-0.20,-1.000
3906,P1_EURUSD_1728942900,BUY,2024.10.14 21:45:00,2024.10.14 21:50:00,2024.10.14 21:55:00,2024.10.14 21:55:00,2024.10.14 22:00:00,1.08989,1.08951,1.08970,1.08976,1.08946,1.09036,0.01,0.01,0.01,0.30,0.30,10.90,30.23,2024.10.14 22:00:31,1.08946,STOP,-0.30,-1.000
3907,P2_EURUSD_1728947700,SELL,2024.10.14 23:05:00,2024.10.14 23:10:00,2024.10.14 23:15:00,2024.10.14 23:15:00,2024.10.14 23:20:00,1.09056,1.09069,1.09067,1.09068,1.09074,1.09056,0.04,0.02,0.02,0.30,0.12,21.81,29.93,2024.10.14 23:20:01,1.09074,STOP,-0.12,-1.000
3908,P2_EURUSD_1728948300,SELL,2024.10.14 23:15:00,2024.10.14 23:20:00,2024.10.14 23:25:00,2024.10.14 23:25:00,2024.10.14 23:30:00,1.09071,1.09085,1.09070,1.09070,1.09090,1.09030,0.01,0.01,0.01,0.30,0.20,10.91,29.81,2024.10.14 23:53:44,1.09092,STOP,-0.22,-1.100
