id,dir,entry,stop,risk,pl,R
484,SELL,1.08373,1.08473,100.00,-100.00,-1.000
485,SELL,1.08366,1.08466,100.00,-100.00,-1.000
486,SELL,1.08465,1.08565,100.00,100.00,1.000
487,BUY,1.08365,1.08265,100.00,-100.00,-1.000
488,BUY,1.08253,1.08153,100.00,-100.00,-1.000
489,BUY,1.08078,1.07978,100.00,-100.00,-1.000
490,BUY,1.08054,1.07954,100.00,100.00,1.000
491,SELL,1.08143,1.08243,100.00,100.00,1.000
492,BUY,1.08043,1.07943,100.00,101.00,1.010
493,BUY,1.08123,1.08023,100.00,-100.00,-1.000
494,BUY,1.08024,1.07924,100.00,117.00,1.170
495,SELL,1.08141,1.08241,100.00,-100.00,-1.000
496,SELL,1.08255,1.08355,100.00,-100.00,-1.000
497,SELL,1.08355,1.08455,100.00,100.00,1.000
498,BUY,1.08248,1.08148,100.00,100.00,1.000
499,BUY,1.08519,1.08419,100.00,-101.00,-1.010
500,BUY,1.08415,1.08315,100.00,100.00,1.000
501,SELL,1.08588,1.08688,100.00,99.00,0.990
502,BUY,1.08437,1.08337,100.00,100.00,1.000
503,BUY,1.08447,1.08347,100.00,103.00,1.030
504,SELL,1.08550,1.08650,100.00,-100.00,-1.000
505,SELL,1.08744,1.08844,100.00,100.00,1.000
506,SELL,1.08719,1.08819,100.00,100.00,1.000
507,BUY,1.08697,1.08597,100.00,100.00,1.000
508,SELL,1.08815,1.08915,100.00,-100.00,-1.000
509,BUY,1.08893,1.08793,100.00,100.00,1.000
510,SELL,1.09036,1.09136,100.00,-101.00,-1.010
511,BUY,1.09092,1.08992,100.00,-100.00,-1.000
512,BUY,1.09027,1.08927,100.00,-100.00,-1.000
513,BUY,1.08891,1.08791,100.00,100.00,1.000
514,BUY,1.08886,1.08786,100.00,-101.00,-1.010
515,BUY,1.08813,1.08713,100.00,-100.00,-1.000
516,BUY,1.08708,1.08608,100.00,101.00,1.010
517,SELL,1.08809,1.08909,100.00,-100.00,-1.000
518,SELL,1.08925,1.09025,100.00,-101.00,-1.010
519,BUY,1.08962,1.08862,100.00,101.00,1.010
520,SELL,1.09063,1.09163,100.00,-101.00,-1.010
521,SELL,1.09177,1.09277,100.00,-100.00,-1.000
522,SELL,1.09302,1.09402,100.00,-100.00,-1.000
523,SELL,1.09402,1.09502,100.00,-101.00,-1.010
524,BUY,1.09490,1.09390,100.00,-102.00,-1.020
525,BUY,1.09360,1.09260,100.00,-100.00,-1.000
526,BUY,1.09261,1.09161,100.00,100.00,1.000
527,SELL,1.09361,1.09461,100.00,100.00,1.000
528,BUY,1.09261,1.09161,100.00,100.00,1.000
529,SELL,1.09538,1.09638,100.00,-100.00,-1.000
530,SELL,1.09720,1.09820,100.00,103.00,1.030
531,BUY,1.09575,1.09475,100.00,-101.00,-1.010
532,BUY,1.09465,1.09365,100.00,100.00,1.000
533,SELL,1.09612,1.09712,100.00,100.00,1.000
534,BUY,1.09521,1.09421,100.00,100.00,1.000
535,BUY,1.09463,1.09363,100.00,100.00,1.000
536,BUY,1.09558,1.09458,100.00,-100.00,-1.000
537,BUY,1.09409,1.09309,100.00,-100.70,-1.007
538,BUY,1.09305,1.09205,100.00,-100.00,-1.000
539,BUY,1.09165,1.09065,100.00,100.00,1.000
540,SELL,1.09240,1.09340,100.00,-102.00,-1.020
541,BUY,1.09150,1.09050,100.00,-117.00,-1.170
542,SELL,1.09277,1.09377,100.00,-100.00,-1.000
543,SELL,1.09386,1.09486,100.00,101.00,1.010
544,BUY,1.09285,1.09185,100.00,-100.00,-1.000
545,BUY,1.09188,1.09088,100.00,-105.00,-1.050
546,BUY,1.09084,1.08984,100.00,101.00,1.010
547,BUY,1.09238,1.09138,100.00,103.00,1.030
548,SELL,1.09419,1.09519,100.00,101.00,1.010
549,SELL,1.09435,1.09535,100.00,-107.00,-1.070
550,SELL,1.09542,1.09642,100.00,97.00,0.970
551,BUY,1.09370,1.09270,100.00,-101.00,-1.010
552,BUY,1.09276,1.09176,100.00,101.00,1.010
553,SELL,1.09381,1.09481,100.00,100.00,1.000
554,BUY,1.09281,1.09181,100.00,-101.00,-1.010
555,BUY,1.09125,1.09025,100.00,-100.00,-1.000
556,BUY,1.09017,1.08917,100.00,-103.00,-1.030
557,SELL,1.08812,1.08912,100.00,-102.00,-1.020
558,BUY,1.08878,1.08778,100.00,99.30,0.993
559,BUY,1.08818,1.08718,100.00,-100.00,-1.000
560,BUY,1.08542,1.08442,100.00,-100.00,-1.000
561,BUY,1.08379,1.08279,100.00,100.00,1.000
562,SELL,1.08568,1.08668,100.00,-103.00,-1.030
563,BUY,1.08676,1.08576,100.00,-100.70,-1.007
564,BUY,1.08428,1.08328,100.00,100.00,1.000
565,SELL,1.08705,1.08805,100.00,-105.00,-1.050
566,SELL,1.08898,1.08998,100.00,101.00,1.010
567,SELL,1.08840,1.08940,100.00,104.00,1.040
568,BUY,1.08704,1.08604,100.00,100.00,1.000
569,SELL,1.08804,1.08904,100.00,102.00,1.020
570,BUY,1.08702,1.08602,100.00,100.00,1.000
571,SELL,1.08873,1.08973,100.00,-100.00,-1.000
572,SELL,1.08993,1.09093,100.00,-100.00,-1.000
573,BUY,1.09022,1.08922,100.00,101.00,1.010
574,BUY,1.09092,1.08992,100.00,100.00,1.000
575,SELL,1.09211,1.09311,100.00,-106.00,-1.060
576,BUY,1.09217,1.09117,100.00,-127.00,-1.270
577,BUY,1.09067,1.08967,100.00,-100.00,-1.000
578,BUY,1.08969,1.08869,100.00,100.00,1.000
579,SELL,1.09083,1.09183,100.00,-102.00,-1.020
580,BUY,1.09101,1.09001,100.00,-100.00,-1.000
581,BUY,1.08996,1.08896,100.00,-100.00,-1.000
582,BUY,1.08901,1.08801,100.00,-105.00,-1.050
583,BUY,1.08799,1.08699,100.00,-103.00,-1.030
584,BUY,1.08580,1.08480,100.00,-100.70,-1.007
585,BUY,1.08194,1.08094,100.00,-100.00,-1.000
586,SELL,1.08169,1.08269,100.00,-100.00,-1.000
587,SELL,1.08075,1.08175,100.00,-103.00,-1.030
588,SELL,1.08195,1.08295,100.00,102.00,1.020
589,BUY,1.08093,1.07993,100.00,101.00,1.010
590,SELL,1.08345,1.08445,100.00,-101.00,-1.010
591,BUY,1.08506,1.08406,100.00,-101.00,-1.010
592,BUY,1.08263,1.08163,100.00,101.30,1.013
593,BUY,1.08218,1.08118,100.00,-100.00,-1.000
594,BUY,1.08269,1.08169,100.00,-106.10,-1.061
595,BUY,1.08182,1.08082,100.00,-102.00,-1.020
596,SELL,1.08229,1.08329,100.00,100.00,1.000
597,BUY,1.08071,1.07971,100.00,-100.00,-1.000
598,BUY,1.07958,1.07858,100.00,-100.00,-1.000
599,SELL,1.07905,1.08005,100.00,-100.00,-1.000
600,SELL,1.08018,1.08118,100.00,-100.00,-1.000
601,SELL,1.08133,1.08233,100.00,100.00,1.000
602,BUY,1.08033,1.07933,100.00,100.00,1.000
603,SELL,1.08133,1.08233,100.00,100.00,1.000
604,BUY,1.08019,1.07919,100.00,-103.00,-1.030
605,BUY,1.07769,1.07669,100.00,100.00,1.000
606,SELL,1.07885,1.07985,100.00,-100.00,-1.000
607,SELL,1.08016,1.08116,100.00,106.00,1.060
608,BUY,1.07910,1.07810,100.00,-100.70,-1.007
609,BUY,1.07638,1.07538,100.00,-103.00,-1.030
610,BUY,1.07450,1.07350,100.00,-100.00,-1.000
611,BUY,1.07444,1.07344,100.00,-100.00,-1.000
612,SELL,1.07383,1.07483,100.00,100.00,1.000
613,SELL,1.07419,1.07519,100.00,101.00,1.010
614,BUY,1.07318,1.07218,100.00,102.00,1.020
615,SELL,1.07516,1.07616,100.00,-104.00,-1.040
616,SELL,1.07634,1.07734,100.00,-100.00,-1.000
617,SELL,1.07732,1.07832,100.00,100.00,1.000
618,SELL,1.07746,1.07846,100.00,-101.00,-1.010
619,BUY,1.07783,1.07683,100.00,100.00,1.000
620,SELL,1.07997,1.08097,100.00,-100.00,-1.000
621,SELL,1.08061,1.08161,100.00,-101.00,-1.010
622,SELL,1.08162,1.08262,100.00,-105.00,-1.050
623,SELL,1.08288,1.08388,100.00,-107.00,-1.070
624,SELL,1.08601,1.08701,100.00,-103.00,-1.030
625,SELL,1.08719,1.08819,100.00,101.00,1.010
626,BUY,1.08359,1.08259,100.00,-130.70,-1.307
627,BUY,1.08236,1.08136,100.00,101.00,1.010
628,SELL,1.08412,1.08512,100.00,100.00,1.000
629,SELL,1.08401,1.08501,100.00,153.00,1.530
630,BUY,1.08248,1.08148,100.00,-103.00,-1.030
631,SELL,1.08156,1.08256,100.00,100.00,1.000
632,BUY,1.08056,1.07956,100.00,-101.00,-1.010
633,BUY,1.07956,1.07856,100.00,101.00,1.010
634,SELL,1.08057,1.08157,100.00,-100.00,-1.000
635,SELL,1.08176,1.08276,100.00,-101.00,-1.010
636,SELL,1.08348,1.08448,100.00,105.00,1.050
637,SELL,1.08346,1.08446,100.00,-102.00,-1.020
638,SELL,1.08455,1.08555,100.00,-100.00,-1.000
639,SELL,1.08554,1.08654,100.00,-143.00,-1.430
640,SELL,1.08732,1.08832,100.00,-100.00,-1.000
641,BUY,1.08629,1.08529,100.00,-100.00,-1.000
642,BUY,1.08358,1.08258,100.00,-101.00,-1.010
643,BUY,1.07858,1.07758,100.00,100.00,1.000
644,SELL,1.07980,1.08080,100.00,100.00,1.000
645,BUY,1.07814,1.07714,100.00,-101.00,-1.010
646,BUY,1.07672,1.07572,100.00,-108.00,-1.080
647,BUY,1.07557,1.07457,100.00,-100.00,-1.000
648,BUY,1.07460,1.07360,100.00,102.00,1.020
649,SELL,1.07598,1.07698,100.00,100.00,1.000
650,BUY,1.07374,1.07274,100.00,100.00,1.000
651,SELL,1.07474,1.07574,100.00,102.00,1.020
652,BUY,1.07356,1.07256,100.00,98.90,0.989
653,BUY,1.07278,1.07178,100.00,101.00,1.010
654,BUY,1.07359,1.07259,100.00,102.00,1.020
655,BUY,1.07444,1.07344,100.00,-101.00,-1.010
656,BUY,1.07277,1.07177,100.00,-108.00,-1.080
657,SELL,1.07252,1.07352,100.00,-113.00,-1.130
658,SELL,1.07418,1.07518,100.00,101.00,1.010
659,BUY,1.07317,1.07217,100.00,101.00,1.010
660,SELL,1.07418,1.07518,100.00,103.00,1.030
661,BUY,1.07315,1.07215,100.00,100.00,1.000
662,SELL,1.07432,1.07532,100.00,-102.00,-1.020
663,SELL,1.07532,1.07632,100.00,101.00,1.010
664,BUY,1.07406,1.07306,100.00,-101.00,-1.010
665,BUY,1.07295,1.07195,100.00,-100.00,-1.000
666,BUY,1.07196,1.07096,100.00,-101.00,-1.010
667,BUY,1.07018,1.06918,100.00,101.00,1.010
668,SELL,1.07127,1.07227,100.00,101.00,1.010
669,SELL,1.07097,1.07197,100.00,-101.00,-1.010
670,SELL,1.07344,1.07444,100.00,99.00,0.990
671,BUY,1.07064,1.06964,100.00,-100.00,-1.000
672,BUY,1.06964,1.06864,100.00,-105.00,-1.050
673,BUY,1.06862,1.06762,100.00,-102.00,-1.020
674,SELL,1.06813,1.06913,100.00,100.00,1.000
675,BUY,1.06713,1.06613,100.00,-101.00,-1.010
676,BUY,1.06613,1.06513,100.00,-100.00,-1.000
677,BUY,1.06514,1.06414,100.00,-102.00,-1.020
678,BUY,1.06414,1.06314,100.00,-100.00,-1.000
679,SELL,1.06392,1.06492,100.00,102.00,1.020
680,BUY,1.06254,1.06154,100.00,100.00,1.000
681,SELL,1.06496,1.06596,100.00,100.00,1.000
682,BUY,1.06360,1.06260,100.00,104.00,1.040
683,SELL,1.06547,1.06647,100.00,-102.00,-1.020
684,SELL,1.06600,1.06700,100.00,122.00,1.220
685,BUY,1.06478,1.06378,100.00,-102.00,-1.020
686,SELL,1.06370,1.06470,100.00,-100.00,-1.000
687,SELL,1.06523,1.06623,100.00,101.00,1.010
688,BUY,1.06390,1.06290,100.00,-100.00,-1.000
689,SELL,1.06332,1.06432,100.00,100.00,1.000
690,BUY,1.06232,1.06132,100.00,100.00,1.000
691,SELL,1.06343,1.06443,100.00,-100.00,-1.000
692,BUY,1.06092,1.05992,100.00,100.00,1.000
693,BUY,1.06129,1.06029,100.00,-102.00,-1.020
694,SELL,1.06158,1.06258,100.00,-102.00,-1.020
695,SELL,1.06278,1.06378,100.00,-101.00,-1.010
696,SELL,1.06397,1.06497,100.00,-100.00,-1.000
697,SELL,1.06511,1.06611,100.00,101.00,1.010
698,BUY,1.06335,1.06235,100.00,100.00,1.000
699,SELL,1.06435,1.06535,100.00,102.00,1.020
700,BUY,1.06332,1.06232,100.00,100.00,1.000
701,SELL,1.06448,1.06548,100.00,100.00,1.000
702,BUY,1.06348,1.06248,100.00,-100.00,-1.000
703,BUY,1.06230,1.06130,100.00,-101.00,-1.010
704,BUY,1.06087,1.05987,100.00,100.00,1.000
705,SELL,1.06187,1.06287,100.00,-101.00,-1.010
706,SELL,1.06285,1.06385,100.00,100.00,1.000
707,SELL,1.06240,1.06340,100.00,-103.00,-1.030
708,SELL,1.06341,1.06441,100.00,100.00,1.000
709,BUY,1.06215,1.06115,100.00,99.30,0.993
710,BUY,1.06068,1.05968,100.00,100.00,1.000
711,SELL,1.06219,1.06319,100.00,-100.00,-1.000
712,SELL,1.06342,1.06442,100.00,100.00,1.000
713,SELL,1.06306,1.06406,100.00,-102.00,-1.020
714,SELL,1.06413,1.06513,100.00,-101.00,-1.010
715,BUY,1.06352,1.06252,100.00,100.00,1.000
716,BUY,1.06378,1.06278,100.00,103.00,1.030
717,SELL,1.06482,1.06582,100.00,-100.00,-1.000
718,SELL,1.06774,1.06874,100.00,101.00,1.010
719,SELL,1.06752,1.06852,100.00,-105.00,-1.050
720,BUY,1.06784,1.06684,100.00,-101.00,-1.010
721,BUY,1.06674,1.06574,100.00,-100.00,-1.000
722,BUY,1.06576,1.06476,100.00,-100.00,-1.000
723,BUY,1.06478,1.06378,100.00,100.00,1.000
724,SELL,1.06607,1.06707,100.00,100.00,1.000
725,SELL,1.06482,1.06582,100.00,100.00,1.000
726,BUY,1.06180,1.06080,100.00,100.00,1.000
727,SELL,1.06302,1.06402,100.00,-103.00,-1.030
728,SELL,1.06423,1.06523,100.00,102.00,1.020
729,SELL,1.06353,1.06453,100.00,-100.00,-1.000
730,SELL,1.06517,1.06617,100.00,-100.00,-1.000
731,BUY,1.06567,1.06467,100.00,-104.00,-1.040
732,BUY,1.06431,1.06331,100.00,101.00,1.010
733,SELL,1.06676,1.06776,100.00,-101.00,-1.010
734,BUY,1.06600,1.06500,100.00,-100.00,-1.000
735,BUY,1.06438,1.06338,100.00,100.00,1.000
736,BUY,1.06511,1.06411,100.00,99.30,0.993
737,SELL,1.06658,1.06758,100.00,100.00,1.000
738,SELL,1.06597,1.06697,100.00,100.00,1.000
739,BUY,1.06568,1.06468,100.00,-103.00,-1.030
740,SELL,1.06369,1.06469,100.00,101.00,1.010
741,SELL,1.06345,1.06445,100.00,-103.00,-1.030
742,SELL,1.06539,1.06639,100.00,-101.00,-1.010
743,SELL,1.06646,1.06746,100.00,-105.00,-1.050
744,SELL,1.06900,1.07000,100.00,101.00,1.010
745,BUY,1.06742,1.06642,100.00,-100.00,-1.000
746,BUY,1.06643,1.06543,100.00,-102.00,-1.020
747,SELL,1.06662,1.06762,100.00,-102.00,-1.020
748,SELL,1.06722,1.06822,100.00,101.00,1.010
749,BUY,1.06607,1.06507,100.00,150.00,1.500
750,SELL,1.06757,1.06857,100.00,-104.00,-1.040
751,SELL,1.06913,1.07013,100.00,-107.00,-1.070
752,SELL,1.07087,1.07187,100.00,105.00,1.050
753,BUY,1.06961,1.06861,100.00,100.00,1.000
754,SELL,1.07061,1.07161,100.00,101.00,1.010
755,BUY,1.06960,1.06860,100.00,102.00,1.020
756,SELL,1.07062,1.07162,100.00,100.00,1.000
757,BUY,1.06933,1.06833,100.00,100.00,1.000
758,BUY,1.06969,1.06869,100.00,101.00,1.010
759,BUY,1.06964,1.06864,100.00,-100.00,-1.000
760,BUY,1.06819,1.06719,100.00,101.00,1.010
761,BUY,1.06864,1.06764,100.00,103.00,1.030
762,SELL,1.06972,1.07072,100.00,100.00,1.000
763,SELL,1.06892,1.06992,100.00,-101.00,-1.010
764,SELL,1.07001,1.07101,100.00,-105.00,-1.050
765,SELL,1.07265,1.07365,100.00,-107.00,-1.070
766,SELL,1.07071,1.07171,100.00,100.00,1.000
767,SELL,1.06963,1.07063,100.00,100.00,1.000
768,BUY,1.06871,1.06771,100.00,101.00,1.010
769,SELL,1.06972,1.07072,100.00,103.00,1.030
770,BUY,1.06869,1.06769,100.00,104.00,1.040
771,SELL,1.06973,1.07073,100.00,-108.00,-1.080
772,SELL,1.07112,1.07212,100.00,-101.00,-1.010
773,SELL,1.07286,1.07386,100.00,-100.00,-1.000
774,SELL,1.07369,1.07469,100.00,100.00,1.000
775,SELL,1.07346,1.07446,100.00,-101.00,-1.010
776,BUY,1.07253,1.07153,100.00,-101.00,-1.010
777,SELL,1.07263,1.07363,100.00,-136.00,-1.360
778,SELL,1.07318,1.07418,100.00,104.00,1.040
779,BUY,1.07221,1.07121,100.00,-102.00,-1.020
780,BUY,1.07121,1.07021,100.00,101.00,1.010
781,SELL,1.07222,1.07322,100.00,100.00,1.000
782,BUY,1.07092,1.06992,100.00,-100.00,-1.000
783,BUY,1.06977,1.06877,100.00,-104.00,-1.040
784,BUY,1.06844,1.06744,100.00,-101.00,-1.010
785,SELL,1.06871,1.06971,100.00,-100.00,-1.000
786,SELL,1.07247,1.07347,100.00,101.00,1.010
787,BUY,1.07098,1.06998,100.00,106.00,1.060
788,SELL,1.07204,1.07304,100.00,100.00,1.000
789,BUY,1.07064,1.06964,100.00,101.00,1.010
790,BUY,1.07181,1.07081,100.00,-100.00,-1.000
791,BUY,1.07056,1.06956,100.00,-100.00,-1.000
792,BUY,1.06937,1.06837,100.00,100.00,1.000
793,SELL,1.07041,1.07141,100.00,-100.00,-1.000
794,SELL,1.07179,1.07279,100.00,-100.00,-1.000
795,BUY,1.07196,1.07096,100.00,-101.70,-1.017
796,BUY,1.06959,1.06859,100.00,101.00,1.010
797,SELL,1.07099,1.07199,100.00,-104.00,-1.040
798,SELL,1.07200,1.07300,100.00,-105.00,-1.050
799,BUY,1.07144,1.07044,100.00,-107.00,-1.070
800,SELL,1.07065,1.07165,100.00,103.00,1.030
801,BUY,1.06953,1.06853,100.00,100.00,1.000
802,SELL,1.07089,1.07189,100.00,-101.00,-1.010
803,SELL,1.07189,1.07289,100.00,101.00,1.010
804,BUY,1.07084,1.06984,100.00,100.00,1.000
805,SELL,1.07184,1.07284,100.00,100.00,1.000
806,BUY,1.07033,1.06933,100.00,-100.00,-1.000
807,BUY,1.06936,1.06836,100.00,-101.00,-1.010
808,SELL,1.06819,1.06919,100.00,100.00,1.000
809,SELL,1.06703,1.06803,100.00,106.00,1.060
810,BUY,1.06582,1.06482,100.00,104.00,1.040
811,SELL,1.06810,1.06910,100.00,-119.00,-1.190
812,SELL,1.06922,1.07022,100.00,104.00,1.040
813,SELL,1.06856,1.06956,100.00,101.00,1.010
814,SELL,1.06805,1.06905,100.00,-106.00,-1.060
815,BUY,1.06880,1.06780,100.00,100.00,1.000
816,SELL,1.07019,1.07119,100.00,109.00,1.090
817,SELL,1.07066,1.07166,100.00,-110.00,-1.100
818,SELL,1.07227,1.07327,100.00,-100.00,-1.000
819,BUY,1.07270,1.07170,100.00,-100.00,-1.000
820,BUY,1.07131,1.07031,100.00,-101.00,-1.010
821,BUY,1.07031,1.06931,100.00,-100.00,-1.000
822,BUY,1.06933,1.06833,100.00,103.00,1.030
823,SELL,1.07090,1.07190,100.00,-104.00,-1.040
824,BUY,1.07180,1.07080,100.00,-111.10,-1.111
825,SELL,1.07135,1.07235,100.00,-100.00,-1.000
826,BUY,1.07216,1.07116,100.00,-101.00,-1.010
827,BUY,1.07106,1.07006,100.00,-100.00,-1.000
828,BUY,1.07001,1.06901,100.00,100.00,1.000
829,BUY,1.07041,1.06941,100.00,-100.00,-1.000
830,BUY,1.06923,1.06823,100.00,-101.00,-1.010
831,BUY,1.06826,1.06726,100.00,101.00,1.010
832,SELL,1.06927,1.07027,100.00,-101.00,-1.010
833,SELL,1.07048,1.07148,100.00,-100.00,-1.000
834,SELL,1.07162,1.07262,100.00,-100.00,-1.000
835,BUY,1.07283,1.07183,100.00,100.00,1.000
836,SELL,1.07355,1.07455,100.00,102.00,1.020
837,SELL,1.07405,1.07505,100.00,-105.00,-1.050
838,SELL,1.07585,1.07685,100.00,-216.00,-2.160
839,SELL,1.08042,1.08142,100.00,100.00,1.000
840,BUY,1.07904,1.07804,100.00,-104.00,-1.040
841,SELL,1.07972,1.08072,100.00,104.00,1.040
842,SELL,1.07920,1.08020,100.00,103.00,1.030
843,BUY,1.07817,1.07717,100.00,-101.00,-1.010
844,BUY,1.07717,1.07617,100.00,105.00,1.050
845,SELL,1.07822,1.07922,100.00,-123.00,-1.230
846,SELL,1.07938,1.08038,100.00,107.00,1.070
847,SELL,1.07722,1.07822,100.00,106.00,1.060
848,BUY,1.07616,1.07516,100.00,-102.00,-1.020
849,BUY,1.07516,1.07416,100.00,100.00,1.000
850,SELL,1.07616,1.07716,100.00,-100.00,-1.000
851,SELL,1.07759,1.07859,100.00,100.00,1.000
852,BUY,1.07665,1.07565,100.00,102.00,1.020
853,BUY,1.07543,1.07443,100.00,100.00,1.000
854,BUY,1.07598,1.07498,100.00,100.00,1.000
855,BUY,1.07685,1.07585,100.00,-100.00,-1.000
856,BUY,1.07568,1.07468,100.00,-100.70,-1.007
857,BUY,1.07417,1.07317,100.00,100.00,1.000
858,SELL,1.07455,1.07555,100.00,-102.00,-1.020
859,SELL,1.07323,1.07423,100.00,-101.00,-1.010
860,SELL,1.07419,1.07519,100.00,-101.00,-1.010
861,SELL,1.07607,1.07707,100.00,-103.00,-1.030
862,SELL,1.07708,1.07808,100.00,-100.00,-1.000
863,BUY,1.07698,1.07598,100.00,100.00,1.000
864,BUY,1.07828,1.07728,100.00,-100.00,-1.000
865,SELL,1.07833,1.07933,100.00,100.00,1.000
866,BUY,1.07718,1.07618,100.00,100.00,1.000
867,SELL,1.07898,1.07998,100.00,102.00,1.020
868,BUY,1.07785,1.07685,100.00,-100.00,-1.000
869,BUY,1.07687,1.07587,100.00,101.00,1.010
870,SELL,1.07887,1.07987,100.00,100.00,1.000
871,SELL,1.07936,1.08036,100.00,-102.00,-1.020
872,BUY,1.07980,1.07880,100.00,-100.00,-1.000
873,BUY,1.07869,1.07769,100.00,-103.00,-1.030
874,SELL,1.07925,1.08025,100.00,-100.00,-1.000
875,SELL,1.08056,1.08156,100.00,-100.00,-1.000
876,SELL,1.08154,1.08254,100.00,-100.00,-1.000
877,SELL,1.08379,1.08479,100.00,-104.00,-1.040
878,BUY,1.08519,1.08419,100.00,101.00,1.010
879,SELL,1.08620,1.08720,100.00,102.00,1.020
880,BUY,1.08518,1.08418,100.00,-103.00,-1.030
881,BUY,1.08410,1.08310,100.00,100.00,1.000
882,SELL,1.08645,1.08745,100.00,-101.00,-1.010
883,SELL,1.08617,1.08717,100.00,-100.00,-1.000
884,SELL,1.08713,1.08813,100.00,-100.00,-1.000
885,SELL,1.08734,1.08834,100.00,101.00,1.010
886,BUY,1.08634,1.08534,100.00,103.00,1.030
